dataset,item_id,title,genres,category,metadata_json,source
ml-latest-small,102,Mr. Wrong (1996),Comedy,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,Mystery,"{""release_year"": 1996, ""primary_genre"": ""Mystery""}",ml-latest-small/movies.csv
ml-latest-small,104,Happy Gilmore (1996),Comedy,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,105,"Bridges of Madison County, The (1995)",Drama|Romance,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,Comedy,"{""release_year"": 1994, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,Adventure,"{""release_year"": 1996, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,108,Catwalk (1996),Documentary,Documentary,"{""release_year"": 1996, ""primary_genre"": ""Documentary""}",ml-latest-small/movies.csv
ml-latest-small,110,Braveheart (1995),Action|Drama|War,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,111,Taxi Driver (1976),Crime|Drama|Thriller,Crime,"{""release_year"": 1976, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
