dataset,user_id,item_id,rating,timestamp,split,context_json,source
ml-latest-small,1,1198,5.0,964981827,,,ml-latest-small/ratings.csv
ml-latest-small,1,1206,5.0,964983737,,,ml-latest-small/ratings.csv
ml-latest-small,1,1208,4.0,964983250,,,ml-latest-small/ratings.csv
ml-latest-small,1,1210,5.0,964980499,,,ml-latest-small/ratings.csv
ml-latest-small,1,1213,5.0,964982951,,,ml-latest-small/ratings.csv
ml-latest-small,1,1214,4.0,964981855,,,ml-latest-small/ratings.csv
ml-latest-small,1,1219,2.0,964983393,,,ml-latest-small/ratings.csv
ml-latest-small,1,1220,5.0,964981909,,,ml-latest-small/ratings.csv
ml-latest-small,1,1222,5.0,964981909,,,ml-latest-small/ratings.csv
ml-latest-small,1,1224,5.0,964984018,,,ml-latest-small/ratings.csv
ml-latest-small,1,1226,5.0,964983618,,,ml-latest-small/ratings.csv
ml-latest-small,1,1240,5.0,964983723,,,ml-latest-small/ratings.csv
ml-latest-small,1,1256,5.0,964981442,,,ml-latest-small/ratings.csv
ml-latest-small,1,1258,3.0,964983414,,,ml-latest-small/ratings.csv
ml-latest-small,1,1265,4.0,964983599,,,ml-latest-small/ratings.csv
ml-latest-small,1,1270,5.0,964983705,,,ml-latest-small/ratings.csv
ml-latest-small,1,1275,5.0,964982290,,,ml-latest-small/ratings.csv
ml-latest-small,1,1278,5.0,964983414,,,ml-latest-small/ratings.csv
ml-latest-small,1,1282,5.0,964982703,,,ml-latest-small/ratings.csv
ml-latest-small,1,1291,5.0,964981909,,,ml-latest-small/ratings.csv
ml-latest-small,1,1298,5.0,964984086,,,ml-latest-small/ratings.csv
ml-latest-small,1,1348,4.0,964983393,,,ml-latest-small/ratings.csv
ml-latest-small,1,1377,3.0,964982653,,,ml-latest-small/ratings.csv
ml-latest-small,1,1396,3.0,964983017,,,ml-latest-small/ratings.csv
ml-latest-small,1,1408,3.0,964982310,,,ml-latest-small/ratings.csv
ml-latest-small,1,1445,3.0,964984112,,,ml-latest-small/ratings.csv
ml-latest-small,1,1473,4.0,964980875,,,ml-latest-small/ratings.csv
ml-latest-small,1,1500,4.0,964980985,,,ml-latest-small/ratings.csv
ml-latest-small,1,1517,5.0,964981107,,,ml-latest-small/ratings.csv
ml-latest-small,1,1552,4.0,964982620,,,ml-latest-small/ratings.csv
