dataset,user_id,item_id,rating,timestamp,split,context_json,source
ml-latest,1,2908,4.0,1225735872,,,ml-latest/ratings.csv
ml-latest,1,3363,3.0,1225733955,,,ml-latest/ratings.csv
ml-latest,1,3578,5.0,1225735309,,,ml-latest/ratings.csv
ml-latest,1,4246,4.0,1225737285,,,ml-latest/ratings.csv
ml-latest,1,4306,4.0,1225735196,,,ml-latest/ratings.csv
ml-latest,1,4699,3.5,1225737315,,,ml-latest/ratings.csv
ml-latest,1,4886,5.0,1225734829,,,ml-latest/ratings.csv
ml-latest,1,4896,4.0,1225733516,,,ml-latest/ratings.csv
ml-latest,1,4993,4.0,1225735139,,,ml-latest/ratings.csv
ml-latest,1,4995,5.0,1225734583,,,ml-latest/ratings.csv
ml-latest,1,5952,4.5,1225735159,,,ml-latest/ratings.csv
ml-latest,1,6539,4.0,1225735722,,,ml-latest/ratings.csv
ml-latest,1,7064,3.5,1225736442,,,ml-latest/ratings.csv
ml-latest,1,7122,4.0,1225736170,,,ml-latest/ratings.csv
ml-latest,1,7139,3.0,1225734788,,,ml-latest/ratings.csv
ml-latest,1,7153,5.0,1225735149,,,ml-latest/ratings.csv
ml-latest,1,7162,4.0,1225737335,,,ml-latest/ratings.csv
ml-latest,1,7366,3.5,1225737488,,,ml-latest/ratings.csv
ml-latest,1,7706,3.5,1225735053,,,ml-latest/ratings.csv
ml-latest,1,8132,5.0,1225865124,,,ml-latest/ratings.csv
ml-latest,1,8533,5.0,1225737239,,,ml-latest/ratings.csv
ml-latest,1,8644,3.5,1225733991,,,ml-latest/ratings.csv
ml-latest,1,8961,4.5,1225735323,,,ml-latest/ratings.csv
ml-latest,1,8969,4.0,1225737287,,,ml-latest/ratings.csv
ml-latest,1,8981,3.5,1225737399,,,ml-latest/ratings.csv
ml-latest,1,33166,5.0,1225735916,,,ml-latest/ratings.csv
ml-latest,1,33794,3.0,1225735255,,,ml-latest/ratings.csv
ml-latest,1,40629,4.5,1225735185,,,ml-latest/ratings.csv
ml-latest,1,49647,5.0,1225737159,,,ml-latest/ratings.csv
ml-latest,1,52458,5.0,1225737189,,,ml-latest/ratings.csv
ml-latest,1,53996,5.0,1225737626,,,ml-latest/ratings.csv
ml-latest,1,54259,4.0,1225735023,,,ml-latest/ratings.csv
ml-latest,2,1,5.0,835815971,,,ml-latest/ratings.csv
ml-latest,2,2,3.0,835816347,,,ml-latest/ratings.csv
ml-latest,2,6,4.0,835817045,,,ml-latest/ratings.csv
ml-latest,2,10,3.0,835815916,,,ml-latest/ratings.csv
ml-latest,2,11,3.0,835816307,,,ml-latest/ratings.csv
ml-latest,2,17,5.0,835816501,,,ml-latest/ratings.csv
ml-latest,2,19,3.0,835816017,,,ml-latest/ratings.csv
ml-latest,2,21,5.0,835816017,,,ml-latest/ratings.csv
ml-latest,2,25,3.0,835816801,,,ml-latest/ratings.csv
ml-latest,2,31,3.0,835816801,,,ml-latest/ratings.csv
ml-latest,2,34,5.0,835816017,,,ml-latest/ratings.csv
ml-latest,2,36,5.0,835817044,,,ml-latest/ratings.csv
ml-latest,2,39,3.0,835816126,,,ml-latest/ratings.csv
ml-latest,2,47,5.0,835816017,,,ml-latest/ratings.csv
ml-latest,2,48,2.0,835816766,,,ml-latest/ratings.csv
ml-latest,2,50,4.0,835816067,,,ml-latest/ratings.csv
ml-latest,2,52,3.0,835817045,,,ml-latest/ratings.csv
ml-latest,2,58,3.0,835817045,,,ml-latest/ratings.csv
ml-latest,2,95,2.0,835816548,,,ml-latest/ratings.csv
ml-latest,2,110,5.0,835815969,,,ml-latest/ratings.csv
ml-latest,2,111,3.0,835816193,,,ml-latest/ratings.csv
ml-latest,2,141,5.0,835816548,,,ml-latest/ratings.csv
ml-latest,2,150,5.0,835815553,,,ml-latest/ratings.csv
ml-latest,2,151,5.0,835816347,,,ml-latest/ratings.csv
ml-latest,2,153,3.0,835815677,,,ml-latest/ratings.csv
ml-latest,2,158,3.0,835816585,,,ml-latest/ratings.csv
ml-latest,2,160,1.0,835816124,,,ml-latest/ratings.csv
ml-latest,2,161,3.0,835815837,,,ml-latest/ratings.csv
ml-latest,2,165,4.0,835815675,,,ml-latest/ratings.csv
ml-latest,2,168,3.0,835816585,,,ml-latest/ratings.csv
ml-latest,2,172,2.0,835816548,,,ml-latest/ratings.csv
ml-latest,2,173,2.0,835816246,,,ml-latest/ratings.csv
ml-latest,2,185,3.0,835815916,,,ml-latest/ratings.csv
ml-latest,2,186,3.0,835816347,,,ml-latest/ratings.csv
ml-latest,2,204,3.0,835816501,,,ml-latest/ratings.csv
ml-latest,2,208,3.0,835815916,,,ml-latest/ratings.csv
ml-latest,2,224,3.0,835816801,,,ml-latest/ratings.csv
ml-latest,2,225,3.0,835816017,,,ml-latest/ratings.csv
