dataset,user_id,item_id,rating,timestamp,split,context_json,source
market_bias,modcloth:u:Erikka,modcloth:i:16411,4,1288594800,0,"{""category"": ""Dresses"", ""year"": 2011, ""fit"": ""Just right"", ""model_attr"": ""Small""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:Elisa,modcloth:i:16411,5,1288767600,0,"{""category"": ""Dresses"", ""year"": 2011, ""fit"": ""Just right"", ""model_attr"": ""Small"", ""user_attr"": ""Large""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:auhooser,modcloth:i:7443,5,1288854000,0,"{""category"": ""Dresses"", ""year"": 2012, ""fit"": ""Just right"", ""model_attr"": ""Small""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:Afiya,modcloth:i:11960,3,1288940400,0,"{""category"": ""Outerwear"", ""year"": 2010, ""fit"": ""Very small"", ""model_attr"": ""Small&Large"", ""user_attr"": ""Large""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:emily.a.farmer,modcloth:i:11960,2,1288940400,0,"{""category"": ""Outerwear"", ""year"": 2010, ""fit"": ""Slightly small"", ""model_attr"": ""Small&Large""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:anne_kuznia,modcloth:i:7443,3,1288940400,0,"{""category"": ""Dresses"", ""year"": 2012, ""fit"": ""Slightly small"", ""model_attr"": ""Small""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:amber.toole,modcloth:i:7443,5,1288940400,0,"{""category"": ""Dresses"", ""year"": 2012, ""fit"": ""Just right"", ""model_attr"": ""Small""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:Petra,modcloth:i:16411,5,1289026800,0,"{""category"": ""Dresses"", ""year"": 2011, ""fit"": ""Just right"", ""model_attr"": ""Small""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:Alonna,modcloth:i:7443,4,1289026800,0,"{""category"": ""Dresses"", ""year"": 2012, ""fit"": ""Slightly small"", ""model_attr"": ""Small"", ""user_attr"": ""Small""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:as2005,modcloth:i:7443,3,1289026800,0,"{""category"": ""Dresses"", ""year"": 2012, ""fit"": ""Slightly small"", ""model_attr"": ""Small""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:kimberly,modcloth:i:7443,4,1289026800,0,"{""category"": ""Dresses"", ""year"": 2012, ""fit"": ""Just right"", ""model_attr"": ""Small"", ""user_attr"": ""Large""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:tiffanyl85,modcloth:i:11960,3,1289026800,2,"{""category"": ""Outerwear"", ""year"": 2010, ""fit"": ""Just right"", ""model_attr"": ""Small&Large""}",marketBias/data/df_modcloth.csv
market_bias,modcloth:u:AnnaLee,modcloth:i:11960,5,1289026800,0,"{""category"": ""Outerwear"", ""year"": 2010, ""fit"": ""Just right"", ""model_attr"": ""Small&Large""}",marketBias/data/df_modcloth.csv
