dataset,item_id,title,genres,category,metadata_json,source
market_bias,modcloth:i:40141,Modcloth Item 40141,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.380952380952381, ""brand"": ""Retrolicious"", ""year"": 2017}",marketBias/data
market_bias,modcloth:i:40899,Modcloth Item 40899,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.521421107628004, ""brand"": ""ModCloth"", ""year"": 2013}",marketBias/data
market_bias,modcloth:i:44261,Modcloth Item 44261,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.6379310344827585, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:44893,Modcloth Item 44893,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.681274900398406, ""brand"": null, ""year"": 2012}",marketBias/data
market_bias,modcloth:i:47325,Modcloth Item 47325,Outerwear,Outerwear,"{""domain"": ""modcloth"", ""avg_rating"": 4.422680412371134, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:47397,Modcloth Item 47397,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.188679245283019, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:47657,Modcloth Item 47657,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.311004784688995, ""brand"": null, ""year"": 2018}",marketBias/data
market_bias,modcloth:i:48629,Modcloth Item 48629,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.372159090909091, ""brand"": ""Ryu"", ""year"": 2016}",marketBias/data
market_bias,modcloth:i:49525,Modcloth Item 49525,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.405750798722044, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:49587,Modcloth Item 49587,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 3.9944979367262725, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:50405,Modcloth Item 50405,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.473101265822785, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:50818,Modcloth Item 50818,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.143286573146293, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:52406,Modcloth Item 52406,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.533018867924528, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:54062,Modcloth Item 54062,Outerwear,Outerwear,"{""domain"": ""modcloth"", ""avg_rating"": 4.0, ""brand"": ""Steve Madden"", ""year"": 2018}",marketBias/data
market_bias,modcloth:i:54222,Modcloth Item 54222,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.3791722296395195, ""brand"": ""ModCloth"", ""year"": 2015}",marketBias/data
market_bias,modcloth:i:54887,Modcloth Item 54887,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.828185328185328, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:55967,Modcloth Item 55967,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.260309278350515, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:56289,Modcloth Item 56289,Outerwear,Outerwear,"{""domain"": ""modcloth"", ""avg_rating"": 3.875, ""brand"": ""ModCloth"", ""year"": 2014}",marketBias/data
market_bias,modcloth:i:56780,Modcloth Item 56780,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.318840579710145, ""brand"": ""Retrolicious"", ""year"": 2014}",marketBias/data
market_bias,modcloth:i:57138,Modcloth Item 57138,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.5606060606060606, ""brand"": null, ""year"": 2018}",marketBias/data
market_bias,modcloth:i:57369,Modcloth Item 57369,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.7016769638128864, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:58940,Modcloth Item 58940,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.231083844580777, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:58990,Modcloth Item 58990,Outerwear,Outerwear,"{""domain"": ""modcloth"", ""avg_rating"": 3.925837320574163, ""brand"": ""ModCloth"", ""year"": 2014}",marketBias/data
market_bias,modcloth:i:59176,Modcloth Item 59176,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.512325830653805, ""brand"": ""ModCloth"", ""year"": 2013}",marketBias/data
market_bias,modcloth:i:60724,Modcloth Item 60724,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.364055299539171, ""brand"": null, ""year"": 2017}",marketBias/data
market_bias,modcloth:i:61110,Modcloth Item 61110,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.373983739837398, ""brand"": ""Chi Chi London"", ""year"": 2013}",marketBias/data
market_bias,modcloth:i:62447,Modcloth Item 62447,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.293587174348698, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:62482,Modcloth Item 62482,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.296296296296297, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:63583,Modcloth Item 63583,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.436647173489279, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:64745,Modcloth Item 64745,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.573221757322176, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:64921,Modcloth Item 64921,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.5266272189349115, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:65046,Modcloth Item 65046,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.008356545961003, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:65923,Modcloth Item 65923,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 3.4594594594594597, ""brand"": null, ""year"": 2017}",marketBias/data
market_bias,modcloth:i:67022,Modcloth Item 67022,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.787946428571429, ""brand"": ""Out of Print"", ""year"": 2013}",marketBias/data
market_bias,modcloth:i:67194,Modcloth Item 67194,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.5356750823271135, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:67197,Modcloth Item 67197,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.9016949152542373, ""brand"": null, ""year"": 2018}",marketBias/data
market_bias,modcloth:i:67397,Modcloth Item 67397,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.324324324324325, ""brand"": null, ""year"": 2017}",marketBias/data
market_bias,modcloth:i:67507,Modcloth Item 67507,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.9631540162122327, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:67531,Modcloth Item 67531,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.473804100227791, ""brand"": null, ""year"": 2019}",marketBias/data
market_bias,modcloth:i:68332,Modcloth Item 68332,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.2682926829268295, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:69157,Modcloth Item 69157,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.611192930780559, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:69630,Modcloth Item 69630,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.28125, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:70230,Modcloth Item 70230,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.732142857142857, ""brand"": ""Kin Ship"", ""year"": 2013}",marketBias/data
market_bias,modcloth:i:70478,Modcloth Item 70478,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.583924349881797, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:70538,Modcloth Item 70538,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.469856459330144, ""brand"": ""ModCloth"", ""year"": 2017}",marketBias/data
market_bias,modcloth:i:71434,Modcloth Item 71434,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.8915989159891597, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:71607,Modcloth Item 71607,Outerwear,Outerwear,"{""domain"": ""modcloth"", ""avg_rating"": 4.115151515151515, ""brand"": ""Jack by BB Dakota"", ""year"": 2016}",marketBias/data
market_bias,modcloth:i:71771,Modcloth Item 71771,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.6413793103448278, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:72310,Modcloth Item 72310,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.870967741935484, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:72816,Modcloth Item 72816,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.9863945578231292, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:73186,Modcloth Item 73186,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.9374045801526716, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:74508,Modcloth Item 74508,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.526315789473684, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:75428,Modcloth Item 75428,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.1192982456140355, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:75947,Modcloth Item 75947,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.104761904761904, ""brand"": null, ""year"": 2019}",marketBias/data
market_bias,modcloth:i:76049,Modcloth Item 76049,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.600349040139616, ""brand"": null, ""year"": 2017}",marketBias/data
market_bias,modcloth:i:76481,Modcloth Item 76481,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.882978723404255, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:77625,Modcloth Item 77625,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.377118644067797, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:77803,Modcloth Item 77803,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.8446601941747574, ""brand"": null, ""year"": 2018}",marketBias/data
market_bias,modcloth:i:77878,Modcloth Item 77878,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.384955752212389, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:77879,Modcloth Item 77879,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.235576923076923, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:77949,Modcloth Item 77949,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.425531914893617, ""brand"": null, ""year"": 2014}",marketBias/data
market_bias,modcloth:i:77951,Modcloth Item 77951,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.296137339055794, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:77959,Modcloth Item 77959,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.8186274509803924, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:77998,Modcloth Item 77998,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.137082601054481, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:78224,Modcloth Item 78224,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.6253776435045317, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:78227,Modcloth Item 78227,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 3.939609236234458, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:78510,Modcloth Item 78510,Outerwear,Outerwear,"{""domain"": ""modcloth"", ""avg_rating"": 3.911917098445596, ""brand"": ""ModCloth"", ""year"": 2016}",marketBias/data
market_bias,modcloth:i:78573,Modcloth Item 78573,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 4.220140515222482, ""brand"": null, ""year"": 2016}",marketBias/data
market_bias,modcloth:i:80003,Modcloth Item 80003,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 3.466417910447761, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:80238,Modcloth Item 80238,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 4.273513513513514, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:80427,Modcloth Item 80427,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.309833024118738, ""brand"": null, ""year"": 2015}",marketBias/data
market_bias,modcloth:i:80841,Modcloth Item 80841,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.44367816091954, ""brand"": null, ""year"": 2013}",marketBias/data
market_bias,modcloth:i:81802,Modcloth Item 81802,Dresses,Dresses,"{""domain"": ""modcloth"", ""avg_rating"": 3.9166666666666665, ""brand"": null, ""year"": 2018}",marketBias/data
market_bias,modcloth:i:82092,Modcloth Item 82092,Bottoms,Bottoms,"{""domain"": ""modcloth"", ""avg_rating"": 3.6555555555555554, ""brand"": null, ""year"": 2018}",marketBias/data
market_bias,modcloth:i:82256,Modcloth Item 82256,Tops,Tops,"{""domain"": ""modcloth"", ""avg_rating"": 4.495854063018242, ""brand"": null, ""year"": 2017}",marketBias/data
