dataset,item_id,title,genres,category,metadata_json,source
music_in_car,268,Dear Mama,Hip Hop music,Hip Hop music,"{""artist"": ""2Pac"", ""album"": ""\\N"", ""mp3url"": ""Music/Hip Hop/2Pac - Dear Mama.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,269,Gangsta Paradise,Hip Hop music,Hip Hop music,"{""artist"": ""Coolio"", ""album"": ""\\N"", ""mp3url"": ""Music/Hip Hop/Coolio - Gangsta Paradise.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,270,Hypnotize,Hip Hop music,Hip Hop music,"{""artist"": ""Notorious B.I.G."", ""album"": ""\\N"", ""mp3url"": ""Music/Hip Hop/Notorious B.I.G. - Hypnotize.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,271,Its Like That,Hip Hop music,Hip Hop music,"{""artist"": ""Run DMC"", ""album"": ""\\N"", ""mp3url"": ""Music/Hip Hop/Run DMC - Its Like That.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,272,Rappers Delight,Hip Hop music,Hip Hop music,"{""artist"": ""Sugarhill Gang"", ""album"": ""\\N"", ""mp3url"": ""Music/Hip Hop/Sugarhill Gang - Rappers Delight.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,273,Moanin,Jazz music,Jazz music,"{""artist"": ""Art Blakey and The Jazz Messengers"", ""album"": ""\\N"", ""mp3url"": ""Music/Jazz/Art Blakey and The Jazz Messengers - Moanin.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,274,Giant Steps,Jazz music,Jazz music,"{""artist"": ""John Coltrane"", ""album"": ""\\N"", ""mp3url"": ""Music/Jazz/John Coltrane - Giant Steps.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,275,Potato Head Blues,Jazz music,Jazz music,"{""artist"": ""Louis Armstrong"", ""album"": ""\\N"", ""mp3url"": ""Music/Jazz/Louis Armstrong - Potato Head Blues.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,276,So What,Jazz music,Jazz music,"{""artist"": ""Miles Davis"", ""album"": ""\\N"", ""mp3url"": ""Music/Jazz/Miles Davis - So What.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,277,Straight No Chaser,Jazz music,Jazz music,"{""artist"": ""Thelonious Monk"", ""album"": ""\\N"", ""mp3url"": ""Music/Jazz/Thelonious Monk - Straight No Chaser.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,278,Pursuit Of Vikings,Metal music,Metal music,"{""artist"": ""Amon Amarth"", ""album"": ""\\N"", ""mp3url"": ""Music/Metal/Amon Amarth - Pursuit Of Vikings.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,279,Apocalypse,Metal music,Metal music,"{""artist"": ""Hypocrisy"", ""album"": ""\\N"", ""mp3url"": ""Music/Metal/Hypocrisy - Apocalypse.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,280,The Trooper,Metal music,Metal music,"{""artist"": ""Iron Maiden"", ""album"": ""\\N"", ""mp3url"": ""Music/Metal/Iron Maiden - The Trooper.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,281,Master Of Puppets,Metal music,Metal music,"{""artist"": ""Metallica"", ""album"": ""\\N"", ""mp3url"": ""Music/Metal/Metallica - Master Of Puppets.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,282,Cemetery Gates,Metal music,Metal music,"{""artist"": ""Pantera"", ""album"": ""\\N"", ""mp3url"": ""Music/Metal/Pantera - Cemetery Gates.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,283,Dancing Queen,Pop music,Pop music,"{""artist"": ""ABBA"", ""album"": ""\\N"", ""mp3url"": ""Music/Pop/ABBA - Dancing Queen.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,284,Toxic,Pop music,Pop music,"{""artist"": ""Britney Spears"", ""album"": ""\\N"", ""mp3url"": ""Music/Pop/Britney Spears - Toxic.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,285,Paparazzi,Pop music,Pop music,"{""artist"": ""Lady GaGa"", ""album"": ""\\N"", ""mp3url"": ""Music/Pop/Lady GaGa - Paparazzi.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,286,Like A Prayer,Pop music,Pop music,"{""artist"": ""Madonna"", ""album"": ""\\N"", ""mp3url"": ""Music/Pop/Madonna - Like A Prayer.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,287,Billie Jean,Pop music,Pop music,"{""artist"": ""Michael Jackson"", ""album"": ""\\N"", ""mp3url"": ""Music/Pop/Michael Jackson - Billie Jean.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,288,I Shot The Sheriff,Reggae music,Reggae music,"{""artist"": ""Bob Marley"", ""album"": ""\\N"", ""mp3url"": ""Music/Reggae/Bob Marley - I Shot The Sheriff.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,289,No Woman No Cry,Reggae music,Reggae music,"{""artist"": ""Bob Marley"", ""album"": ""\\N"", ""mp3url"": ""Music/Reggae/Bob Marley - No Woman No Cry.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,290,Israelites,Reggae music,Reggae music,"{""artist"": ""Desmond Dekker"", ""album"": ""\\N"", ""mp3url"": ""Music/Reggae/Desmond Dekker - Israelites.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,291,Satta Massagana,Reggae music,Reggae music,"{""artist"": ""The Abyssinians"", ""album"": ""\\N"", ""mp3url"": ""Music/Reggae/The Abyssinians - Satta Massagana.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,292,Pressure Drop,Reggae music,Reggae music,"{""artist"": ""Toots And The Maytals"", ""album"": ""\\N"", ""mp3url"": ""Music/Reggae/Toots And The Maytals - Pressure Drop.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,293,You Shook Me All Night Long,Rock music,Rock music,"{""artist"": ""AC-DC"", ""album"": ""\\N"", ""mp3url"": ""Music/Rock/AC-DC - You Shook Me All Night Long.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,294,Highway Star,Rock music,Rock music,"{""artist"": ""Deep Purple"", ""album"": ""\\N"", ""mp3url"": ""Music/Rock/Deep Purple - Highway Star.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,295,Sultans of Swing,Rock music,Rock music,"{""artist"": ""Dire Straits"", ""album"": ""\\N"", ""mp3url"": ""Music/Rock/Dire Straits - Sultans of Swing.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,296,Purple Haze,Rock music,Rock music,"{""artist"": ""Jimi Hendrix"", ""album"": ""\\N"", ""mp3url"": ""Music/Rock/Jimi Hendrix - Purple Haze.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,297,House of the Rising Sun,Rock music,Rock music,"{""artist"": ""The Animals"", ""album"": ""\\N"", ""mp3url"": ""Music/Rock/The Animals - House of the Rising Sun.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,249,I Can't Quit You Baby,Blues music,Blues music,"{""artist"": ""Led Zeppelin"", ""album"": ""\\N"", ""mp3url"": ""Music/Blues/Led Zeppelin - I Can't Quit You Baby.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,691,Disco Pogo,Disco music,Disco music,"{""artist"": ""Die Atzen Frauenarzt and Manny Marc"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Die_Atzen_Frauenarzt__amp__Manny_Marc--Disco_Pogo__Atzen_Musik_hellip_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,707,If Today Was Your Last Day (Album Version),Rock music,Rock music,"{""artist"": ""Nickelback"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Nickelback--If_Today_Was_Your_Last_Day__Album_Version__-__hellip_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,729,Alles wird gut - Album Version,Hip Hop music,Hip Hop music,"{""artist"": ""Bushido"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Bushido--Alles_wird_gut_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,674,TiK ToK,Disco music,Disco music,"{""artist"": ""Ke$ha"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Ke_ha--TiK_ToK.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,745,Das Geht Ab (Wir Feiern Die Ganze Nacht),Disco music,Disco music,"{""artist"": ""Frauenarzt and Manny Marc"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Frauenarzt__amp__Manny_Marc--Das_Geht_Ab__Wir_Feiern_Die_Ganze_Nacht___Atz_hellip_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,675,I Like - Jost and Grubert,Pop music,Pop music,"{""artist"": ""Keri Hilson"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Keri_Hilson--I_Like_-_Jost__amp__Grubert_Radio_Mix.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,676,Alors On Danse,Pop music,Pop music,"{""artist"": ""STROMAE"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/STROMAE--Alors_On_Danse.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,677,Fireflies - Album Version,Pop music,Pop music,"{""artist"": ""Owl City"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Owl_City--Fireflies_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,678,Fight For This Love,Pop music,Pop music,"{""artist"": ""Cheryl Cole"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Cheryl_Cole--Fight_For_This_Love.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,680,Bad Romance,Pop music,Pop music,"{""artist"": ""Lady GaGa"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Lady_GaGa--Bad_Romance.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,681,Dont Tell Me That Its Over,Pop music,Pop music,"{""artist"": ""Amy Macdonald"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Amy_Macdonald--Don_t_Tell_Me_That_It_s_Over.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,682,Geboren um zu leben,Pop music,Pop music,"{""artist"": ""Unheilig"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Unheilig--Geboren_um_zu_leben.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,683,I Will Love You Monday (365),Pop music,Pop music,"{""artist"": ""Aura Dione"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Aura_Dione--I_Will_Love_You_Monday__365_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,684,Wishing You Well - Radio Version,Pop music,Pop music,"{""artist"": ""Stanfour"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Stanfour--Wishing_You_Well_-_Radio_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,685,All The Right Moves,Pop music,Pop music,"{""artist"": ""OneRepublic"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/OneRepublic--All_The_Right_Moves.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,686,Monsta,Pop music,Pop music,"{""artist"": ""Culcha Candela"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Culcha_Candela--Monsta.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,687,If We Ever Meet Again (Featuring Katy Perry),Pop music,Pop music,"{""artist"": ""Timbaland"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Timbaland--If_We_Ever_Meet_Again__Featuring_Katy_Perry_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,688,I Gotta Feeling - Album Version,Pop music,Pop music,"{""artist"": ""Black Eyed Peas"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Black_Eyed_Peas--I_Gotta_Feeling_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,689,Heavy Cross - Album Version,Pop music,Pop music,"{""artist"": ""Gossip"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Gossip--Heavy_Cross_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,690,Rude Boy - Album Version,Pop music,Pop music,"{""artist"": ""Rihanna"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Rihanna--Rude_Boy_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,692,Rude Boy - Explicit Version,Pop music,Pop music,"{""artist"": ""Rihanna"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Rihanna--Rude_Boy_-_Explicit_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,693,Spinner,Pop music,Pop music,"{""artist"": ""Revolverheld"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Revolverheld--Spinner.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,694,Memories (Featuring Kid Cudi),Pop music,Pop music,"{""artist"": ""David Guetta - Kid Cudi"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/David_Guetta_-_Kid_Cudi--Memories__Featuring_Kid_Cudi_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,695,Whatcha Say - Main Version,Pop music,Pop music,"{""artist"": ""Jason Derulo"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Jason_Derulo--Whatcha_Say_-_Main_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,696,Meet Me Halfway - Album Version,Pop music,Pop music,"{""artist"": ""Black Eyed Peas"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Black_Eyed_Peas--Meet_Me_Halfway_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,697,Bad Boys,Pop music,Pop music,"{""artist"": ""Alexandra Burke Feat. Flo Rida"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Alexandra_Burke_Feat__Flo_Rida--Bad_Boys.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,698,Einer von Zweien,Pop music,Pop music,"{""artist"": ""Ich + Ich"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Ich___Ich--Einer_von_Zweien.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,700,Undisclosed Desires - Album Version,Pop music,Pop music,"{""artist"": ""Muse"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Muse--Undisclosed_Desires_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,701,Eiskalt,Pop music,Pop music,"{""artist"": ""Culcha Candela"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Culcha_Candela--Eiskalt.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,702,Monday Morning - Album Version,Pop music,Pop music,"{""artist"": ""Melanie Fiona"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Melanie_Fiona--Monday_Morning_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,679,Replay (Album Version),Pop music,Pop music,"{""artist"": ""Iyaz"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Iyaz--Replay__Album_Version__-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,699,Morning After Dark (Featuring Nelly Furtado),Pop music,Pop music,"{""artist"": ""Timbaland"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Timbaland--Morning_After_Dark__Featuring_Nelly_Furtado__amp__hellip_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,703,Pflaster,Pop music,Pop music,"{""artist"": ""Ich + Ich"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Ich___Ich--Pflaster.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,704,Russian Roulette - Album Version,Pop music,Pop music,"{""artist"": ""Rihanna"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Rihanna--Russian_Roulette_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,705,Rock That Body - Album Version,Pop music,Pop music,"{""artist"": ""Black Eyed Peas"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Black_Eyed_Peas--Rock_That_Body_-_Album_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,706,Hey,Pop music,Pop music,"{""artist"": ""Train"", ""album"": ""\\N"", ""mp3url"": "" Soul Sister""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,709,Release Me,Pop music,Pop music,"{""artist"": ""Agnes"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Agnes--Release_Me.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,710,This Is My Time (Club Edit),Pop music,Pop music,"{""artist"": ""Calderone Inc."", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Calderone_Inc_--This_Is_My_Time__Club_Edit_.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,712,Morning Sun,Pop music,Pop music,"{""artist"": ""Robbie Williams"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Robbie_Williams--Morning_Sun.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,715,Secrets,Pop music,Pop music,"{""artist"": ""OneRepublic"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/OneRepublic--Secrets.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,716,Halte durch,Pop music,Pop music,"{""artist"": ""Xavier Naidoo"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Xavier_Naidoo--Halte_durch.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,719,Neopolitan Dreams,Pop music,Pop music,"{""artist"": ""Lisa Mitchell"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Lisa_Mitchell--Neopolitan_Dreams.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,720,Everybody Hurts,Pop music,Pop music,"{""artist"": ""Helping Haiti"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Helping_Haiti--Everybody_Hurts.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,721,Krieger des Lichts - Single Version,Pop music,Pop music,"{""artist"": ""Silbermond"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Silbermond--Krieger_des_Lichts_-_Single_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,722,One World One Flame,Pop music,Pop music,"{""artist"": ""Bryan Adams"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Bryan_Adams--One_World_One_Flame.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,723,Try Sleeping With A Broken Heart,Pop music,Pop music,"{""artist"": ""Alicia Keys"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Alicia_Keys--Try_Sleeping_With_A_Broken_Heart.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,724,Hoffnung,Pop music,Pop music,"{""artist"": ""Jan Delay"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Jan_Delay--Hoffnung.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,725,Bad Romance - Radio Edit,Pop music,Pop music,"{""artist"": ""Lady GaGa"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Lady_GaGa--Bad_Romance_-_Radio_Edit.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,726,Bad Influence - Main Version,Pop music,Pop music,"{""artist"": ""P!nk"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/P_nk--Bad_Influence_-_Main_Version.mp3""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,708,Moonlight Shadow,Disco music,Disco music,"{""artist"": ""Gigi Dagostino"", ""album"": ""\\N"", ""mp3url"": ""Music/MusicLoad/Gigi_D_agostino--Moonlight_Shadow.mp3""}",music_in_car/Data_InCarMusic.xlsx
