dataset,item_id,title,genres,category,metadata_json,source
ml_20mx16x32,32,Synthetic Item 32,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,33,Synthetic Item 33,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,34,Synthetic Item 34,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,35,Synthetic Item 35,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,36,Synthetic Item 36,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,37,Synthetic Item 37,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,38,Synthetic Item 38,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,39,Synthetic Item 39,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,40,Synthetic Item 40,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,41,Synthetic Item 41,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,42,Synthetic Item 42,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,43,Synthetic Item 43,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,44,Synthetic Item 44,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,45,Synthetic Item 45,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,46,Synthetic Item 46,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,47,Synthetic Item 47,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,48,Synthetic Item 48,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,49,Synthetic Item 49,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,50,Synthetic Item 50,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,51,Synthetic Item 51,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,52,Synthetic Item 52,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,53,Synthetic Item 53,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,54,Synthetic Item 54,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,55,Synthetic Item 55,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,56,Synthetic Item 56,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,57,Synthetic Item 57,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,58,Synthetic Item 58,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,59,Synthetic Item 59,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,60,Synthetic Item 60,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,61,Synthetic Item 61,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,62,Synthetic Item 62,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,63,Synthetic Item 63,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,64,Synthetic Item 64,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,65,Synthetic Item 65,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,66,Synthetic Item 66,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,67,Synthetic Item 67,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,68,Synthetic Item 68,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,69,Synthetic Item 69,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,70,Synthetic Item 70,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,71,Synthetic Item 71,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,72,Synthetic Item 72,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,73,Synthetic Item 73,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,74,Synthetic Item 74,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,75,Synthetic Item 75,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,76,Synthetic Item 76,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,77,Synthetic Item 77,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,78,Synthetic Item 78,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,79,Synthetic Item 79,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,80,Synthetic Item 80,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,81,Synthetic Item 81,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,82,Synthetic Item 82,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,83,Synthetic Item 83,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,84,Synthetic Item 84,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,85,Synthetic Item 85,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,86,Synthetic Item 86,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,87,Synthetic Item 87,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,88,Synthetic Item 88,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,89,Synthetic Item 89,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,90,Synthetic Item 90,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,91,Synthetic Item 91,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,92,Synthetic Item 92,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,93,Synthetic Item 93,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,94,Synthetic Item 94,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,95,Synthetic Item 95,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,96,Synthetic Item 96,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,97,Synthetic Item 97,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,98,Synthetic Item 98,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
ml_20mx16x32,99,Synthetic Item 99,synthetic,synthetic,"{""synthetic"": true}",ml-20mx16x32
