dataset,item_id,title,genres,category,metadata_json,source
ml-latest-small,102,Mr. Wrong (1996),Comedy,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,Mystery,"{""release_year"": 1996, ""primary_genre"": ""Mystery""}",ml-latest-small/movies.csv
ml-latest-small,104,Happy Gilmore (1996),Comedy,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,105,"Bridges of Madison County, The (1995)",Drama|Romance,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,Comedy,"{""release_year"": 1994, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,Adventure,"{""release_year"": 1996, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,108,Catwalk (1996),Documentary,Documentary,"{""release_year"": 1996, ""primary_genre"": ""Documentary""}",ml-latest-small/movies.csv
ml-latest-small,110,Braveheart (1995),Action|Drama|War,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,111,Taxi Driver (1976),Crime|Drama|Thriller,Crime,"{""release_year"": 1976, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,113,Before and After (1996),Drama|Mystery,Drama,"{""release_year"": 1996, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,116,Anne Frank Remembered (1995),Documentary,Documentary,"{""release_year"": 1995, ""primary_genre"": ""Documentary""}",ml-latest-small/movies.csv
ml-latest-small,117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,Crime,"{""release_year"": 1995, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,118,If Lucy Fell (1996),Comedy|Romance,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,119,"Steal Big, Steal Little (1995)",Comedy,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,121,"Boys of St. Vincent, The (1992)",Drama,Drama,"{""release_year"": 1992, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,122,Boomerang (1992),Comedy|Romance,Comedy,"{""release_year"": 1992, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,Drama,"{""release_year"": 1994, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,125,Flirting With Disaster (1996),Comedy,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,Adventure,"{""release_year"": 1994, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,128,Jupiter's Wife (1994),Documentary,Documentary,"{""release_year"": 1994, ""primary_genre"": ""Documentary""}",ml-latest-small/movies.csv
ml-latest-small,129,Pie in the Sky (1996),Comedy|Romance,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,132,Jade (1995),Thriller,Thriller,"{""release_year"": 1995, ""primary_genre"": ""Thriller""}",ml-latest-small/movies.csv
ml-latest-small,135,Down Periscope (1996),Comedy,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,137,Man of the Year (1995),Documentary,Documentary,"{""release_year"": 1995, ""primary_genre"": ""Documentary""}",ml-latest-small/movies.csv
ml-latest-small,140,Up Close and Personal (1996),Drama|Romance,Drama,"{""release_year"": 1996, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,141,"Birdcage, The (1996)",Comedy,Comedy,"{""release_year"": 1996, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,144,"Brothers McMullen, The (1995)",Comedy,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,146,"Amazing Panda Adventure, The (1995)",Adventure|Children,Adventure,"{""release_year"": 1995, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,147,"Basketball Diaries, The (1995)",Drama,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,148,"Awfully Big Adventure, An (1995)",Drama,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,149,Amateur (1994),Crime|Drama|Thriller,Crime,"{""release_year"": 1994, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,150,Apollo 13 (1995),Adventure|Drama|IMAX,Adventure,"{""release_year"": 1995, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,151,Rob Roy (1995),Action|Drama|Romance|War,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,152,"Addiction, The (1995)",Drama|Horror,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,153,Batman Forever (1995),Action|Adventure|Comedy|Crime,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,154,Beauty of the Day (Belle de jour) (1967),Drama,Drama,"{""release_year"": 1967, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,155,Beyond Rangoon (1995),Adventure|Drama|War,Adventure,"{""release_year"": 1995, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,156,Blue in the Face (1995),Comedy|Drama,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,157,Canadian Bacon (1995),Comedy|War,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,158,Casper (1995),Adventure|Children,Adventure,"{""release_year"": 1995, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,159,Clockers (1995),Crime|Drama|Mystery,Crime,"{""release_year"": 1995, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,161,Crimson Tide (1995),Drama|Thriller|War,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,162,Crumb (1994),Documentary,Documentary,"{""release_year"": 1994, ""primary_genre"": ""Documentary""}",ml-latest-small/movies.csv
ml-latest-small,163,Desperado (1995),Action|Romance|Western,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,Crime,"{""release_year"": 1995, ""primary_genre"": ""Crime""}",ml-latest-small/movies.csv
ml-latest-small,165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,166,"Doom Generation, The (1995)",Comedy|Crime|Drama,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,168,First Knight (1995),Action|Drama|Romance,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,Adventure,"{""release_year"": 1995, ""primary_genre"": ""Adventure""}",ml-latest-small/movies.csv
ml-latest-small,170,Hackers (1995),Action|Adventure|Crime|Thriller,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,171,Jeffrey (1995),Comedy|Drama,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,173,Judge Dredd (1995),Action|Crime|Sci-Fi,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,174,Jury Duty (1995),Comedy,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,175,Kids (1995),Drama,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,176,Living in Oblivion (1995),Comedy,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,177,Lord of Illusions (1995),Horror,Horror,"{""release_year"": 1995, ""primary_genre"": ""Horror""}",ml-latest-small/movies.csv
ml-latest-small,178,Love & Human Remains (1993),Comedy|Drama,Comedy,"{""release_year"": 1993, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,179,Mad Love (1995),Drama|Romance,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,180,Mallrats (1995),Comedy|Romance,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,183,Mute Witness (1994),Comedy|Horror|Thriller,Comedy,"{""release_year"": 1994, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,184,Nadja (1994),Drama,Drama,"{""release_year"": 1994, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,185,"Net, The (1995)",Action|Crime|Thriller,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,186,Nine Months (1995),Comedy|Romance,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,187,Party Girl (1995),Comedy,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,Fantasy,"{""release_year"": 1995, ""primary_genre"": ""Fantasy""}",ml-latest-small/movies.csv
ml-latest-small,189,Reckless (1995),Comedy|Fantasy,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,190,Safe (1995),Thriller,Thriller,"{""release_year"": 1995, ""primary_genre"": ""Thriller""}",ml-latest-small/movies.csv
ml-latest-small,191,"Scarlet Letter, The (1995)",Drama|Romance,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,193,Showgirls (1995),Drama,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,194,Smoke (1995),Comedy|Drama,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,195,Something to Talk About (1995),Comedy|Drama|Romance,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,196,Species (1995),Horror|Sci-Fi,Horror,"{""release_year"": 1995, ""primary_genre"": ""Horror""}",ml-latest-small/movies.csv
ml-latest-small,198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,Drama,"{""release_year"": 1964, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,201,Three Wishes (1995),Drama|Fantasy,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,202,Total Eclipse (1995),Drama|Romance,Drama,"{""release_year"": 1995, ""primary_genre"": ""Drama""}",ml-latest-small/movies.csv
ml-latest-small,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
ml-latest-small,204,Under Siege 2: Dark Territory (1995),Action,Action,"{""release_year"": 1995, ""primary_genre"": ""Action""}",ml-latest-small/movies.csv
ml-latest-small,205,Unstrung Heroes (1995),Comedy|Drama,Comedy,"{""release_year"": 1995, ""primary_genre"": ""Comedy""}",ml-latest-small/movies.csv
